Sample #,time 0,time 1,time 2,time 3,time 4,time 5,time 6,time 7,time 8,time 9,time 10,time 11,time 12,time 13,time 14,time 15,time 16,time 17,time 18,time 19,time 20,time 21,time 22,time 23,time 24,time 25,time 26,time 27,time 28,time 29,time 30,time 31,time 32,time 33,time 34,time 35,time 36,time 37,time 38,time 39,
10,43.8937,-0.615062,-5.73671,2.60147,-0.987211,2.65178,-3.15295,3.22873,3.48996,-1.67218,1.52219,-0.567576,-4.48806,-3.41304,-0.645325,-2.938,-1.37142,-4.29702,0.192241,-4.11512,-3.36838,-2.85098,-4.5469,0.0672658,-0.540196,0.985159,-1.48924,-1.04628,-3.19471,-1.31384,0.883651,-0.647673,-0.639229,-1.98827,1.15535,2.01448,-0.689937,-0.734145,-3.25277,5.45648,
11,40.2026,-0.815039,-3.743,1.04691,2.14751,1.41501,2.66245,0.550116,-2.12183,-1.45116,-0.917546,1.47973,0.671959,-1.74975,-3.5691,-1.20857,0.326049,-2.71894,-2.56876,-1.01492,-2.90132,-4.68675,-1.25558,-2.97129,-0.554459,1.39629,0.593421,3.42146,-0.398134,-0.248014,-4.81503,1.22135,-0.181997,-0.425512,0.101745,1.92537,-2.51115,-0.413606,-2.39748,-1.10186,
12,36.128,1.67798,-1.50812,-2.76651,-2.31869,1.48187,-2.06063,-2.14486,2.95855,-0.64478,-3.28436,-0.0982066,0.0936423,-1.79585,-0.715699,0.924688,0.425483,2.54157,-1.38003,-4.08537,-0.248909,0.190659,0.652783,-1.80023,0.783795,-2.11372,1.60344,-0.122446,-3.8277,-0.717055,1.24613,-1.28195,-1.52928,1.0889,-3.95432,-0.171045,-1.62771,-0.435965,-1.8967,4.07702,
13,41.5676,3.42661,1.23941,-0.2115,-1.19024,-2.97103,3.47204,-0.406824,-0.787663,-0.190063,-1.65759,-6.17315,1.44868,1.67621,0.267573,-1.83779,0.139961,1.96935,0.451875,-1.39126,2.28311,0.179118,3.2881,-2.19937,-2.68239,0.441081,-2.7837,-2.09134,0.413844,-1.61841,-1.03583,3.62082,-1.62524,-1.32487,-3.53625,1.34597,1.63222,-0.653842,-4.42034,-2.21546,
14,39.2757,0.451231,1.53879,-1.07479,-0.507434,-2.3152,1.40062,4.02967,1.61092,-1.54916,3.20449,-0.439808,-4.06951,-1.61991,-2.73377,2.76988,-4.55639,-1.15013,-1.10972,0.054397,1.42884,-1.39104,4.54248,0.468695,3.54898,0.746233,1.44484,0.913562,-0.698291,-1.62039,-0.86777,-1.42182,-0.692613,-1.43784,-4.85545,-0.0599959,-1.40481,-2.26889,0.77429,4.81767,
15,35.9216,1.37929,2.71861,-0.70655,5.02571,4.68449,0.677902,-2.32458,-0.779704,3.93963,0.730921,-4.33604,2.23749,-1.84652,-0.268803,-1.49007,-3.32405,-1.4223,-3.28767,0.256953,1.38426,0.733699,-1.16797,-1.47281,1.00495,-3.77547,-0.132119,-1.77084,5.869,2.39306,-2.3321,-3.93677,-1.70378,2.61295,-6.61353,-2.20216,-1.34853,-1.97395,-1.88844,-2.56943,
16,41.142,-1.12626,2.63311,-1.07102,1.97425,2.65894,0.140588,-0.234765,-4.09787,0.672052,3.48381,1.51477,-0.467058,0.919628,-1.40317,1.40421,-0.324014,-0.676093,-1.02432,2.46529,1.20105,0.918596,-1.87766,4.064,0.836167,-0.202109,-3.03001,-0.999198,-0.803044,-0.210907,0.273503,-0.0097871,-1.0922,-3.43063,-4.00831,-5.67483,-3.53816,-1.46094,0.150434,2.59243,
17,40.1229,3.0609,-0.666437,1.99439,2.50686,-2.36558,-4.43292,-6.29319,-4.10916,-0.84162,-3.61942,-0.512354,2.92255,-1.05846,0.574,-2.40576,1.18122,0.96553,-2.83959,1.44512,-2.54483,2.42965,2.99726,-1.02462,-1.42006,-1.72761,3.76909,0.702738,0.876426,-0.671308,1.60249,1.14778,-0.0804366,-3.66621,-2.37261,1.36247,0.443295,-2.16561,-2.14728,0.918357,
18,41.7299,2.58294,0.438509,-0.0189917,1.43989,0.136805,3.85286,0.747484,0.0290103,2.50319,0.0167089,-2.85385,-5.66922,-4.34876,-1.9319,-3.23689,-1.63279,-1.0855,-0.684487,-4.26271,-4.10965,-0.719689,2.60369,0.638992,2.38501,3.33567,0.740238,-0.425254,0.56293,-2.775,1.06829,-1.05839,-3.06052,1.1615,-0.119372,-0.787769,-6.78203,-4.90767,-4.80649,1.4738,
19,42.8774,-1.17225,-7.34733,-3.43955,0.774352,-1.29923,2.68947,1.66758,5.13397,6.66001,-2.55398,-3.2275,4.50933,-2.05599,0.0166602,2.17975,2.73386,0.0132596,0.63348,-1.04578,0.644777,1.35947,-0.170795,-5.51731,-1.69905,-1.14191,-5.16729,0.0286102,-3.08938,1.21657,1.05286,-0.621471,-3.84647,-1.62475,-0.359382,-0.289525,-1.16523,0.981558,0.346465,-2.79466,
20,44.1403,0.139417,0.391202,-2.6013,-2.17991,0.321128,1.58541,-0.908846,0.138511,-0.788691,3.30544,0.214517,2.58815,-5.56932,-4.48108,-0.711872,-2.00545,-1.48031,2.48292,-1.75784,-0.774539,3.87613,0.406859,-0.325639,-1.18724,0.316904,-3.62166,1.52774,4.24184,2.20332,3.10829,0.123519,1.19383,-1.14274,-2.08836,0.417896,-6.05713,3.78593,0.86751,0.967727,
21,41.5116,5.58765,0.0545327,2.05652,-0.314457,-4.15833,-0.16192,-3.19666,-4.09448,-0.97356,-3.37721,-3.91693,-10.3051,-0.6932,1.42376,-0.288047,0.231745,3.1385,-1.98616,-2.71582,-1.6864,0.103752,0.383862,-0.801308,-0.790239,4.67038,4.39372,0.648432,-2.19114,-3.69352,-0.114107,-1.45137,-1.90463,2.27457,1.89584,1.55591,0.107393,-5.20532,0.289924,5.22547,
22,42.2914,3.64642,-1.06763,-1.43932,-0.0429581,-3.68641,-0.231202,-4.09889,3.52263,-2.84571,1.09214,-3.1397,1.51556,-1.10648,-1.60975,-0.947848,-3.10325,-4.90062,3.82299,-4.08778,-3.06738,-1.74983,1.21231,-3.02828,-5.22327,-3.19706,-4.16531,0.945594,0.155259,-2.26477,3.37927,3.76057,-0.700477,1.47065,-3.69753,0.116976,-2.81024,0.985333,-2.99601,3.70376,
23,37.0158,3.65438,0.986744,1.71587,0.458581,2.28304,-2.26867,1.32462,-1.69609,-3.21094,-1.04624,-2.43707,2.02049,-0.242782,2.25653,-0.0644182,-1.65595,-1.92372,-2.66666,-1.94909,0.153446,-0.961832,-2.94652,0.978677,-0.363493,0.145893,0.13073,4.74322,0.257885,-0.317819,-2.33517,-6.28763,-2.41651,-0.984069,-3.74579,-4.2045,0.390188,0.583124,-0.915458,1.6686,
24,37.7506,-2.13445,-4.38373,1.37652,-2.69901,-1.17013,-1.80856,0.265644,1.33615,0.886154,-2.51112,0.280463,-4.93825,-0.967133,-3.18435,3.34029,-0.852959,-0.232814,-0.661429,-1.00141,-0.794582,2.40788,-1.06246,-2.55934,-0.205996,-0.222184,-4.39431,1.75606,-1.80335,1.03345,3.38756,1.7419,-0.981986,-0.122945,-1.23807,-3.04025,-1.96231,1.90409,0.200964,1.65001,
