Sample #,time 0,time 1,time 2,time 3,time 4,time 5,time 6,time 7,time 8,time 9,time 10,time 11,time 12,time 13,time 14,time 15,time 16,time 17,time 18,time 19,time 20,time 21,time 22,time 23,time 24,time 25,time 26,time 27,time 28,time 29,time 30,time 31,time 32,time 33,time 34,time 35,time 36,time 37,time 38,time 39,
10,27.5469,-0.0709146,-1.08918,1.4216,0.0108902,-0.90822,-1.04005,0.802051,0.462673,-0.645042,1.71302,1.34174,-1.19293,0.459455,0.803416,0.53592,1.32071,-0.88897,1.30445,-1.07117,-0.328875,1.74766,0.359745,0.855718,-0.896887,1.05577,-1.39229,-0.723778,-1.24209,-0.569954,-1.84277,-0.601898,1.94134,1.85529,-0.383608,1.41137,-0.322327,0.202922,0.384599,-1.86094,
11,27.7306,1.02022,2.11212,0.801313,0.085882,0.242339,1.14652,1.14907,-0.970725,0.644931,1.33111,0.104407,-0.430224,-0.867923,-0.876208,-0.816287,1.04908,0.308212,0.49394,-1.07018,0.71411,-0.0848211,0.00665917,0.0872123,-0.399589,-1.07997,0.614847,0.16214,1.05627,0.0386979,0.838266,0.404338,-1.1941,1.0537,0.434396,0.475008,0.484802,1.53888,0.272073,0.827838,
12,28.9277,0.677928,0.501148,-0.537737,0.225614,-0.0426177,-0.101242,0.472536,0.262136,-1.35563,-0.230391,-1.73456,-0.851921,-0.514678,0.483901,1.27935,-1.14636,0.253263,0.227759,0.469506,1.36183,2.39977,-1.84225,-0.390506,0.795529,0.353322,0.890778,-0.347615,0.687518,-0.704517,2.5503,-0.0457383,2.01831,-0.646678,-0.974215,-0.534613,-0.00167215,2.25768,-0.479516,-0.382986,
13,30.7647,1.71663,-1.02007,0.00361969,-1.51771,1.04308,0.777901,-0.424591,1.32229,-0.832552,-1.05484,-1.16622,0.753451,0.359888,1.03287,0.239214,0.974178,0.154442,-0.409163,1.25846,0.259752,0.276266,1.0876,-1.67241,-1.14738,1.45522,1.60482,-0.567377,-1.1237,-0.0769703,-1.31556,-1.97641,0.897988,-1.09388,-0.698473,0.139833,-0.359316,-0.802851,-0.988399,-0.225156,
14,29.8476,1.10136,-0.808942,-0.825549,-0.725414,0.186145,1.45905,0.375811,0.389501,0.507866,-1.47757,0.781331,-1.3572,0.278082,0.963564,0.658723,0.882594,1.83139,-1.6096,1.0005,-0.506656,0.54289,-0.504153,-0.0453747,-1.11942,0.534821,1.7427,-1.38133,0.756537,-0.520241,0.966372,0.529431,-1.25391,1.05955,0.12937,1.0888,0.974257,-0.0264549,-0.742125,0.586165,
15,28.8449,-0.171812,-0.707255,1.11537,-0.74972,-0.659502,0.0137261,0.833074,0.878044,0.874291,-1.03411,-0.281245,-0.799089,-0.72545,-0.151594,1.58949,0.0302023,-0.112371,0.955343,0.896868,-0.997648,-0.012479,-1.84972,0.232745,-1.19697,1.56212,-0.96662,1.67383,0.569035,0.0433913,1.41666,0.655864,0.893362,1.8185,0.195085,-0.367342,-0.481967,-1.84036,-1.09962,-0.244143,
16,29.9812,-0.849316,-0.419575,0.773399,0.749787,-0.798313,0.622469,1.01109,-1.15098,2.58356,0.326527,-1.23594,-0.0644143,-0.134335,-1.19894,0.186052,-1.53097,-0.241372,0.225132,-0.196665,0.878213,-0.439497,-1.60094,-1.37844,-0.297128,-1.45019,0.583603,0.221235,1.59173,-0.816549,2.68084,1.07968,0.0107361,0.935907,0.916448,1.69321,0.011711,-0.322459,-0.479172,-1.40938,
17,28.4763,-0.45165,1.10542,-0.984811,0.893045,-0.762912,-0.508676,-0.129191,0.730271,-0.811998,1.35481,-2.73361,1.27243,-0.398633,-0.704894,-0.921256,-0.36438,-0.34291,-0.787255,1.74771,-0.790998,-0.142768,0.915462,-0.691728,-0.77138,0.242856,0.0916055,-0.0978713,-0.488717,-0.883517,1.56202,0.603047,-1.43432,-1.93531,0.206065,1.90186,0.0581426,-0.33135,-1.44989,1.37563,
18,28.4707,0.0531956,-1.52661,1.31933,-1.81721,0.142728,0.2791,-0.554312,0.499637,-0.532492,-1.3304,-0.574973,0.369288,-0.322042,-0.0482099,-0.461219,0.781253,-0.459602,1.21765,-0.587973,-0.280692,-0.295002,1.09592,2.47694,-0.614118,1.83463,1.43572,0.618151,-1.09205,-0.297582,-2.39542,-0.739395,1.41322,0.596643,-0.136215,0.000128239,-0.608444,-0.471759,-0.434601,0.68131,
19,27.7431,1.68071,1.14521,-0.963705,-0.171756,1.17721,-0.537894,-1.55835,-0.0251932,-0.0328668,-0.0373875,0.0161826,-0.625669,0.721705,-0.416956,-1.50365,0.103227,0.43199,-0.51557,-1.61026,-1.10167,0.782596,-1.50512,0.500776,0.70388,0.124208,0.951376,-0.75679,1.94735,0.705206,0.714832,-0.357036,1.00008,1.37028,0.15122,-1.40023,1.77373,-1.7107,0.917463,2.38732,
20,27.5846,0.586001,-0.37844,-0.423365,0.67578,-0.752497,1.1386,-1.0099,-0.1717,-1.2309,-0.65926,0.0165166,-0.492723,-0.741989,-0.491536,-1.7717,-1.3001,1.31312,-0.454997,-1.74498,-0.0547912,-0.857365,2.33436,-0.508802,-0.991514,-0.840291,0.305917,0.107549,0.704809,0.777189,0.603919,1.65908,-0.721726,1.03929,-1.38901,-1.07033,1.14241,1.00538,0.439756,-0.105691,
21,27.6371,-0.44274,-0.219101,-0.0837413,0.659832,-0.122372,-0.793523,2.12354,-0.466223,-0.778988,0.430449,0.984776,-0.836113,-1.90116,0.938055,-1.03353,-0.725141,-1.0104,0.297211,1.50926,1.56074,-0.4486,0.417448,0.757582,-0.112782,-1.39829,-0.663253,0.997343,-1.15223,-2.23516,-0.550737,-1.78531,1.65094,-0.357757,-0.800911,-1.14104,-0.282604,-0.276804,1.27697,1.32252,
22,28.3966,0.270549,-2.91177,-0.110777,-0.487069,0.995316,-0.285087,0.349963,0.54319,0.687072,-0.114264,0.977078,0.154619,-3.33949,-0.730215,-1.53536,-0.706628,-0.928175,-0.000463782,-0.00313836,0.739275,0.910694,0.751278,2.52269,0.63477,0.50304,-0.298751,-0.804422,0.469556,-0.929287,0.579821,-0.226046,0.179958,-0.836639,0.211475,0.505588,-0.0118309,-0.60968,1.38208,-1.05739,
23,30.6399,1.9961,1.78298,0.513375,0.155448,0.650841,-0.119397,0.645046,-0.209363,-1.85685,0.129168,0.209372,-0.273137,1.62487,0.88741,-0.0394695,-0.985423,0.632714,-1.35167,0.0596176,0.12622,0.690522,-0.0646893,0.70884,0.0362751,1.4615,0.540213,-0.393625,1.32455,1.38832,1.41899,1.04691,2.01173,1.11082,0.168108,2.24435,0.981144,0.00656515,0.746765,0.289379,
24,29.0708,0.602191,1.52872,0.0474789,0.772846,-0.0880304,0.0194077,-1.08306,-1.76293,-0.282017,1.6684,-0.993453,-0.855863,1.77651,-1.52152,1.15291,0.674067,0.445788,-0.917236,0.48111,-1.65168,-0.985982,-0.778534,-0.590305,1.39724,-0.434921,0.269474,-0.235036,-1.65602,-0.95513,0.724982,0.712793,0.0835993,-0.261583,1.0334,-0.572319,-0.884175,0.43747,-0.296229,0.512738,
