Sample #,time 0,time 1,time 2,time 3,time 4,time 5,time 6,time 7,time 8,time 9,time 10,time 11,time 12,time 13,time 14,time 15,time 16,time 17,time 18,time 19,time 20,time 21,time 22,time 23,time 24,time 25,time 26,time 27,time 28,time 29,time 30,time 31,time 32,time 33,time 34,time 35,
12,24.667,0.450291,-0.617673,-0.70127,-0.799915,-0.722618,-0.836169,-0.731016,-0.746321,-0.727743,-0.798309,-0.812179,-0.834032,-0.770456,-0.817576,-0.832735,-0.820299,-0.801119,-0.828752,-0.801119,-0.820299,-0.832735,-0.817576,-0.770456,-0.834032,-0.812179,-0.798309,-0.727743,-0.746321,-0.731016,-0.836169,-0.722618,-0.799915,-0.70127,-0.617673,0.450291,
13,24.6459,0.499879,-0.612711,-0.85929,-0.818694,-0.806522,-0.800744,-0.693978,-0.810551,-0.768894,-0.814959,-0.738759,-0.798659,-0.790676,-0.773691,-0.826572,-0.726347,-0.770658,-0.822251,-0.770658,-0.726347,-0.826572,-0.773691,-0.790676,-0.798659,-0.738759,-0.814959,-0.768894,-0.810551,-0.693978,-0.800744,-0.806522,-0.818694,-0.85929,-0.612711,0.499879,
14,24.4526,0.472459,-0.648526,-0.788155,-0.84177,-0.726101,-0.819034,-0.752767,-0.805184,-0.76119,-0.822929,-0.800041,-0.736923,-0.770328,-0.75888,-0.736346,-0.719341,-0.778738,-0.864982,-0.778738,-0.719341,-0.736346,-0.75888,-0.770328,-0.736923,-0.800041,-0.822929,-0.76119,-0.805184,-0.752767,-0.819034,-0.726101,-0.84177,-0.788155,-0.648526,0.472459,
15,24.6014,0.516409,-0.743328,-0.763024,-0.775568,-0.755832,-0.767298,-0.778799,-0.852934,-0.788945,-0.650859,-0.719636,-0.783781,-0.832927,-0.764145,-0.768013,-0.787915,-0.846791,-0.874647,-0.846791,-0.787915,-0.768013,-0.764145,-0.832927,-0.783781,-0.719636,-0.650859,-0.788945,-0.852934,-0.778799,-0.767298,-0.755832,-0.775568,-0.763024,-0.743328,0.516409,
16,24.7163,0.561828,-0.622949,-0.806732,-0.707606,-0.770195,-0.804566,-0.829039,-0.727317,-0.867257,-0.83245,-0.769171,-0.706528,-0.861587,-0.762195,-0.778494,-0.839075,-0.822807,-0.824042,-0.822807,-0.839075,-0.778494,-0.762195,-0.861587,-0.706528,-0.769171,-0.83245,-0.867257,-0.727317,-0.829039,-0.804566,-0.770195,-0.707606,-0.806732,-0.622949,0.561828,
17,24.7498,0.572296,-0.600289,-0.732457,-0.800822,-0.92709,-0.841506,-0.785561,-0.806955,-0.765701,-0.798014,-0.772504,-0.838239,-0.821604,-0.802559,-0.789979,-0.732448,-0.711984,-0.838995,-0.711984,-0.732448,-0.789979,-0.802559,-0.821604,-0.838239,-0.772504,-0.798014,-0.765701,-0.806955,-0.785561,-0.841506,-0.92709,-0.800822,-0.732457,-0.600289,0.572296,
18,24.5874,0.438744,-0.571888,-0.744728,-0.817929,-0.865109,-0.810311,-0.866406,-0.658117,-0.752415,-0.839602,-0.770216,-0.794281,-0.687334,-0.743109,-0.771788,-0.852194,-0.802031,-0.770004,-0.802031,-0.852194,-0.771788,-0.743109,-0.687334,-0.794281,-0.770216,-0.839602,-0.752415,-0.658117,-0.866406,-0.810311,-0.865109,-0.817929,-0.744728,-0.571888,0.438744,
19,24.7112,0.704452,-0.610973,-0.809265,-0.801209,-0.768909,-0.841553,-0.836442,-0.723161,-0.751329,-0.817646,-0.767502,-0.80917,-0.842248,-0.848052,-0.830856,-0.832758,-0.789625,-0.758666,-0.789625,-0.832758,-0.830856,-0.848052,-0.842248,-0.80917,-0.767502,-0.817646,-0.751329,-0.723161,-0.836442,-0.841553,-0.768909,-0.801209,-0.809265,-0.610973,0.704452,
20,24.549,0.56825,-0.58779,-0.730502,-0.795774,-0.868876,-0.734609,-0.748552,-0.717676,-0.888575,-0.761369,-0.746187,-0.799379,-0.725092,-0.844235,-0.815089,-0.764637,-0.91479,-0.7992,-0.91479,-0.764637,-0.815089,-0.844235,-0.725092,-0.799379,-0.746187,-0.761369,-0.888575,-0.717676,-0.748552,-0.734609,-0.868876,-0.795774,-0.730502,-0.58779,0.56825,
21,24.7588,0.525841,-0.657593,-0.728221,-0.746791,-0.797472,-0.79044,-0.909694,-0.812986,-0.792809,-0.70027,-0.852811,-0.758387,-0.777989,-0.808051,-0.771119,-0.727595,-0.802302,-0.941397,-0.802302,-0.727595,-0.771119,-0.808051,-0.777989,-0.758387,-0.852811,-0.70027,-0.792809,-0.812986,-0.909694,-0.79044,-0.797472,-0.746791,-0.728221,-0.657593,0.525841,
22,24.6053,0.423253,-0.584732,-0.703386,-0.660244,-0.797278,-0.739402,-0.786114,-0.742154,-0.707909,-0.773259,-0.800357,-0.898123,-0.810728,-0.813726,-0.782559,-0.838234,-0.838666,-0.898093,-0.838666,-0.838234,-0.782559,-0.813726,-0.810728,-0.898123,-0.800357,-0.773259,-0.707909,-0.742154,-0.786114,-0.739402,-0.797278,-0.660244,-0.703386,-0.584732,0.423253,
23,24.4992,0.429814,-0.535679,-0.724293,-0.748914,-0.736823,-0.877075,-0.884059,-0.793846,-0.800087,-0.83596,-0.763886,-0.809682,-0.754144,-0.715235,-0.734545,-0.851713,-0.770343,-0.686269,-0.770343,-0.851713,-0.734545,-0.715235,-0.754144,-0.809682,-0.763886,-0.83596,-0.800087,-0.793846,-0.884059,-0.877075,-0.736823,-0.748914,-0.724293,-0.535679,0.429814,
24,24.6199,0.472352,-0.699097,-0.79117,-0.833052,-0.777664,-0.774798,-0.755249,-0.729422,-0.87426,-0.803302,-0.604772,-0.623179,-0.741896,-0.771583,-0.87958,-0.947506,-0.763631,-0.82431,-0.763631,-0.947506,-0.87958,-0.771583,-0.741896,-0.623179,-0.604772,-0.803302,-0.87426,-0.729422,-0.755249,-0.774798,-0.777664,-0.833052,-0.79117,-0.699097,0.472352,
