Sample #,time 0,time 1,time 2,time 3,time 4,time 5,time 6,time 7,time 8,time 9,time 10,time 11,time 12,time 13,time 14,time 15,time 16,time 17,time 18,time 19,time 20,time 21,time 22,time 23,time 24,time 25,time 26,time 27,time 28,time 29,time 30,time 31,time 32,time 33,time 34,time 35,
10,0,-0.0498214,-0.0263658,-2.83841e-05,0.0297004,-0.0157283,-0.0432233,0.00374611,-0.00920588,-0.0182229,-0.0352278,-0.0685258,-0.0658225,-0.0719795,-0.058196,-0.103873,-0.0974751,-0.0585928,-3.27639e-18,0.0585928,0.0974751,0.103873,0.058196,0.0719795,0.0658225,0.0685258,0.0352278,0.0182229,0.00920588,-0.00374611,0.0432233,0.0157283,-0.0297004,2.83841e-05,0.0263658,0.0498214,
11,0,-0.135778,-0.154113,-0.13346,-0.106117,-0.0790887,-0.0481387,-0.0753005,-0.0235865,-0.0117208,0.00811442,-0.0142283,0.0293906,0.0011605,0.00595422,-0.0210956,-0.0192796,-0.0320045,5.03301e-18,0.0320045,0.0192796,0.0210956,-0.00595422,-0.0011605,-0.0293906,0.0142283,-0.00811442,0.0117208,0.0235865,0.0753005,0.0481387,0.0790887,0.106117,0.13346,0.154113,0.135778,
12,0,-0.00469881,-0.0130125,-0.0283352,0.0529619,-0.0186336,-0.00376525,0.0194917,-0.0658315,-0.0287482,0.00180468,0.0420099,0.056917,0.0519745,-0.0369805,0.024897,0.00852791,0.0349197,-1.46056e-18,-0.0349197,-0.00852791,-0.024897,0.0369805,-0.0519745,-0.056917,-0.0420099,-0.00180468,0.0287482,0.0658315,-0.0194917,0.00376525,0.0186336,-0.0529619,0.0283352,0.0130125,0.00469881,
13,0,-0.280976,-0.178017,-0.105671,-0.0483846,-0.114136,-0.0508172,-0.0516961,-0.0171993,0.0157752,0.0711382,0.0650961,0.00239136,-0.0186546,-0.00969251,0.0641596,-0.0289893,0.0533078,-6.84884e-18,-0.0533078,0.0289893,-0.0641596,0.00969251,0.0186546,-0.00239136,-0.0650961,-0.0711382,-0.0157752,0.0171993,0.0516961,0.0508172,0.114136,0.0483846,0.105671,0.178017,0.280976,
14,0,-0.114267,-0.0455508,0.0183812,0.0178971,-0.0176271,0.0257679,-0.00457828,0.0607472,-0.0140792,0.0675411,0.0983781,0.109381,0.0577141,0.0533515,0.0243308,-0.0310566,0.0524352,5.41789e-18,-0.0524352,0.0310566,-0.0243308,-0.0533515,-0.0577141,-0.109381,-0.0983781,-0.0675411,0.0140792,-0.0607472,0.00457828,-0.0257679,0.0176271,-0.0178971,-0.0183812,0.0455508,0.114267,
15,0,-0.00838938,0.0506159,0.0285771,0.00936215,-0.00139967,-0.0673568,-0.0232485,-0.0575862,0.0311201,-0.0147479,0.00125568,0.0267221,0.0271487,0.00234769,0.060123,0.025416,0.0282549,1.18424e-19,-0.0282549,-0.025416,-0.060123,-0.00234769,-0.0271487,-0.0267221,-0.00125568,0.0147479,-0.0311201,0.0575862,0.0232485,0.0673568,0.00139967,-0.00936215,-0.0285771,-0.0506159,0.00838938,
16,0,-0.0174615,0.0110105,0.0310222,-0.02529,0.0259288,-0.0220784,-0.0804516,-0.0353361,0.00167063,0.0156254,0.0106386,0.0530761,0.0315891,-0.0168881,-0.016698,-0.0330306,-0.00978203,-8.80777e-19,0.00978203,0.0330306,0.016698,0.0168881,-0.0315891,-0.0530761,-0.0106386,-0.0156254,-0.00167063,0.0353361,0.0804516,0.0220784,-0.0259288,0.02529,-0.0310222,-0.0110105,0.0174615,
17,0,0.106828,0.157662,0.0224862,-0.0124506,0.0234686,0.0453239,0.0536115,0.0773374,0.0328942,0.0492192,0.0412304,0.0533459,-0.0190447,-0.0514565,-0.0425552,0.0177475,0.0139076,-6.17531e-18,-0.0139076,-0.0177475,0.0425552,0.0514565,0.0190447,-0.0533459,-0.0412304,-0.0492192,-0.0328942,-0.0773374,-0.0536115,-0.0453239,-0.0234686,0.0124506,-0.0224862,-0.157662,-0.106828,
18,0,-0.0294685,-0.0707971,0.0298898,0.0709757,-0.0635294,-0.0447619,0.028438,0.0443783,-0.0110421,-0.0229527,-0.0298435,0.00206532,-0.0554973,-0.0139692,-0.0097287,-0.0894549,-0.0532444,1.77636e-19,0.0532444,0.0894549,0.0097287,0.0139692,0.0554973,-0.00206532,0.0298435,0.0229527,0.0110421,-0.0443783,-0.028438,0.0447619,0.0635294,-0.0709757,-0.0298898,0.0707971,0.0294685,
19,0,-0.0454038,-0.0454281,-0.0285925,-0.0233361,0.00346616,0.0367791,0.0126086,0.0303642,-0.0351225,-0.0211691,0.0491914,0.0232144,0.00454814,0.00326477,0.00952147,0.0419361,-0.0129577,-5.34881e-18,0.0129577,-0.0419361,-0.00952147,-0.00326477,-0.00454814,-0.0232144,-0.0491914,0.0211691,0.0351225,-0.0303642,-0.0126086,-0.0367791,-0.00346616,0.0233361,0.0285925,0.0454281,0.0454038,
20,0,-0.104159,-0.0641109,-0.0643897,-0.00278022,-5.00375e-05,-0.0256897,-0.0359339,-0.0227703,-0.0179029,-0.0817913,-0.0750727,-0.0191921,-0.0495071,-0.0310383,-0.0273233,-0.0923219,-0.00200888,4.18431e-18,0.00200888,0.0923219,0.0273233,0.0310383,0.0495071,0.0191921,0.0750727,0.0817913,0.0179029,0.0227703,0.0359339,0.0256897,5.00375e-05,0.00278022,0.0643897,0.0641109,0.104159,
21,0,-0.071705,-0.0280403,0.0238516,0.0576902,0.0562592,0.0283444,0.0178426,0.0179083,0.00461845,0.0437928,0.00668654,0.0751541,0.0406036,-0.0576919,-0.0326115,0.0168908,-0.0352764,4.44089e-20,0.0352764,-0.0168908,0.0326115,0.0576919,-0.0406036,-0.0751541,-0.00668654,-0.0437928,-0.00461845,-0.0179083,-0.0178426,-0.0283444,-0.0562592,-0.0576902,-0.0238516,0.0280403,0.071705,
22,0,-0.222985,-0.169987,-0.124027,-0.0437064,-0.0358558,0.0146341,0.0155591,0.0263472,0.0182269,-0.00316671,-0.0118174,-0.0665506,-0.019502,-0.0128906,-0.0246728,0.0187155,-0.00823206,5.3192e-18,0.00823206,-0.0187155,0.0246728,0.0128906,0.019502,0.0665506,0.0118174,0.00316671,-0.0182269,-0.0263472,-0.0155591,-0.0146341,0.0358558,0.0437064,0.124027,0.169987,0.222985,
23,0,0.108137,0.0657216,0.0993523,0.0364472,0.103084,0.0234973,-0.0389081,0.0116954,-0.00110159,-0.002879,-0.00436171,-0.0445952,-0.0741271,-0.00433582,-0.0453129,0.0181047,-0.0276771,-4.4853e-18,0.0276771,-0.0181047,0.0453129,0.00433582,0.0741271,0.0445952,0.00436171,0.002879,0.00110159,-0.0116954,0.0389081,-0.0234973,-0.103084,-0.0364472,-0.0993523,-0.0657216,-0.108137,
24,0,-0.0914133,-0.0496152,-0.0135542,-0.0349345,-0.0100103,-0.00255806,0.0515143,0.114313,0.0956681,0.0543067,0.0962347,0.0961968,0.0101876,0.00982838,0.04684,0.0189176,-0.0272837,7.47057e-18,0.0272837,-0.0189176,-0.04684,-0.00982838,-0.0101876,-0.0961968,-0.0962347,-0.0543067,-0.0956681,-0.114313,-0.0515143,0.00255806,0.0100103,0.0349345,0.0135542,0.0496152,0.0914133,
