Sample #,time 0,time 1,time 2,time 3,time 4,time 5,time 6,time 7,time 8,time 9,time 10,time 11,time 12,time 13,time 14,time 15,time 16,time 17,time 18,time 19,time 20,time 21,time 22,time 23,time 24,time 25,time 26,time 27,time 28,time 29,time 30,time 31,time 32,time 33,time 34,time 35,time 36,time 37,time 38,time 39,
10,29.6352,1.31606,0.309246,0.181361,0.108897,0.0814896,0.0561122,0.0430641,-0.0471884,-0.0494861,0.0215195,0.0250961,-0.0492884,0.0194036,0.00640975,0.0120082,0.00363077,0.0319978,0.0452719,0.0283021,-0.00242581,0.0283021,0.0452719,0.0319978,0.00363077,0.0120082,0.00640975,0.0194036,-0.0492884,0.0250961,0.0215195,-0.0494861,-0.0471884,0.0430641,0.0561122,0.0814896,0.108897,0.181361,0.309246,1.31606,
11,29.6055,1.36134,0.387515,0.228137,0.100645,0.0406558,0.0453841,0.0125385,-0.00350687,0.0152309,0.0646938,-0.0151911,0.0143388,0.0579752,-0.0213067,-0.0341492,0.0514737,-0.00453461,0.0457844,-0.0399635,-0.049602,-0.0399635,0.0457844,-0.00453461,0.0514737,-0.0341492,-0.0213067,0.0579752,0.0143388,-0.0151911,0.0646938,0.0152309,-0.00350687,0.0125385,0.0453841,0.0406558,0.100645,0.228137,0.387515,1.36134,
12,29.5087,1.26316,0.389296,0.174206,-0.00172769,0.105179,0.0422651,0.0267642,0.105845,0.0773722,0.0659173,-0.0586681,0.0255614,-0.0212045,0.0335255,0.0407121,-0.0320727,0.0133673,-0.0569893,-0.0809457,-0.063497,-0.0809457,-0.0569893,0.0133673,-0.0320727,0.0407121,0.0335255,-0.0212045,0.0255614,-0.0586681,0.0659173,0.0773722,0.105845,0.0267642,0.0422651,0.105179,-0.00172769,0.174206,0.389296,1.26316,
13,29.6012,1.29642,0.353892,0.186888,0.017361,0.0661027,0.0751185,0.0229735,0.0329973,-0.000393301,0.0386292,0.0625743,0.0723619,-0.0111405,0.0521845,0.00454529,0.00628402,0.0059142,-0.0156233,0.0619608,0.0220196,0.0619608,-0.0156233,0.0059142,0.00628402,0.00454529,0.0521845,-0.0111405,0.0723619,0.0625743,0.0386292,-0.000393301,0.0329973,0.0229735,0.0751185,0.0661027,0.017361,0.186888,0.353892,1.29642,
14,29.6198,1.30257,0.348233,0.108253,0.14784,0.0934674,0.0176379,0.052813,-0.00498335,0.0133385,-0.047996,0.0643684,0.0454785,-0.00981373,-0.052292,-0.000694308,-0.0408895,0.0506616,-0.0834331,-0.0354253,-0.0109729,-0.0354253,-0.0834331,0.0506616,-0.0408895,-0.000694308,-0.052292,-0.00981373,0.0454785,0.0643684,-0.047996,0.0133385,-0.00498335,0.052813,0.0176379,0.0934674,0.14784,0.108253,0.348233,1.30257,
15,29.5221,1.25771,0.265669,0.164122,0.0543123,0.000679356,-0.0274983,0.0360638,-0.031268,-0.0163946,0.00928803,0.018322,-0.00693368,-0.020955,-0.00955459,-0.0456714,-0.0214113,-0.0290498,-0.00908748,0.0213189,-0.0141341,0.0213189,-0.00908748,-0.0290498,-0.0214113,-0.0456714,-0.00955459,-0.020955,-0.00693368,0.018322,0.00928803,-0.0163946,-0.031268,0.0360638,-0.0274983,0.000679356,0.0543123,0.164122,0.265669,1.25771,
16,29.4724,1.20861,0.290867,0.0837421,0.0313537,0.0614816,-0.0256063,0.0581039,0.00188746,0.00832053,-0.0440502,-0.0232909,0.0239416,0.0685656,0.0104959,-0.025395,-0.0154917,-0.0183141,0.0550388,0.0756573,-0.0400784,0.0756573,0.0550388,-0.0183141,-0.0154917,-0.025395,0.0104959,0.0685656,0.0239416,-0.0232909,-0.0440502,0.00832053,0.00188746,0.0581039,-0.0256063,0.0614816,0.0313537,0.0837421,0.290867,1.20861,
17,29.5066,1.31147,0.34192,0.147258,0.0899261,-0.00346821,0.0625222,0.000374634,0.0230454,0.0227598,-0.0164852,-0.0381462,-0.0307807,0.0449969,-0.0375076,0.0482916,-0.00290335,0.0910371,-0.0325732,-0.0334811,-0.0782261,-0.0334811,-0.0325732,0.0910371,-0.00290335,0.0482916,-0.0375076,0.0449969,-0.0307807,-0.0381462,-0.0164852,0.0227598,0.0230454,0.000374634,0.0625222,-0.00346821,0.0899261,0.147258,0.34192,1.31147,
18,29.5481,1.243,0.291257,0.0905154,0.0156772,-0.000621454,0.0268456,0.00237158,-0.0105968,-0.000208028,0.0622697,-0.0185032,-0.05855,0.0464407,0.0274548,-0.0777894,0.00836632,0.0930998,-0.0459107,-0.00920901,0.0305405,-0.00920901,-0.0459107,0.0930998,0.00836632,-0.0777894,0.0274548,0.0464407,-0.05855,-0.0185032,0.0622697,-0.000208028,-0.0105968,0.00237158,0.0268456,-0.000621454,0.0156772,0.0905154,0.291257,1.243,
19,29.5862,1.33769,0.364952,0.146571,0.0647234,0.0222711,0.0703406,0.0549121,0.0259129,-0.0338303,-0.0714404,0.0145603,-0.0472953,-0.0275955,0.0204095,0.0906521,0.0535851,0.100127,0.00133417,-0.0110304,0.020603,-0.0110304,0.00133417,0.100127,0.0535851,0.0906521,0.0204095,-0.0275955,-0.0472953,0.0145603,-0.0714404,-0.0338303,0.0259129,0.0549121,0.0703406,0.0222711,0.0647234,0.146571,0.364952,1.33769,
20,29.6026,1.37245,0.405847,0.233799,0.066565,0.0312429,-0.022867,-0.0433416,-0.0237308,-0.0362446,-0.0696154,-0.0587465,-0.0462884,-0.0183485,-0.0219832,0.000838523,0.058147,0.0168319,-0.0122619,0.0294368,0.0719228,0.0294368,-0.0122619,0.0168319,0.058147,0.000838523,-0.0219832,-0.0183485,-0.0462884,-0.0587465,-0.0696154,-0.0362446,-0.0237308,-0.0433416,-0.022867,0.0312429,0.066565,0.233799,0.405847,1.37245,
21,29.5082,1.30064,0.40256,0.139646,0.0907197,0.0538833,0.0823271,-0.00210866,-0.0386312,-0.0408851,0.00403064,0.0245362,-0.081698,0.0155002,-0.0141333,-0.0465687,-0.00847758,0.0138347,0.0113453,0.0295555,-0.0207548,0.0295555,0.0113453,0.0138347,-0.00847758,-0.0465687,-0.0141333,0.0155002,-0.081698,0.0245362,0.00403064,-0.0408851,-0.0386312,-0.00210866,0.0823271,0.0538833,0.0907197,0.139646,0.40256,1.30064,
22,29.6962,1.42796,0.45977,0.182451,0.0574047,0.106418,0.150333,-4.07845e-06,0.0300043,0.0357406,-0.0147943,-0.017738,-0.00312065,0.0577532,0.0658848,0.0272954,-0.0280474,-0.0584174,-0.00877371,-0.0739149,-0.102767,-0.0739149,-0.00877371,-0.0584174,-0.0280474,0.0272954,0.0658848,0.0577532,-0.00312065,-0.017738,-0.0147943,0.0357406,0.0300043,-4.07845e-06,0.150333,0.106418,0.0574047,0.182451,0.45977,1.42796,
23,29.6195,1.28973,0.383794,0.0879113,0.0806406,0.0777396,0.018973,0.059494,0.0541744,-0.0104243,0.0403903,-0.0208171,0.0221636,-0.00224653,0.0975448,0.0308388,0.0344433,0.0671584,0.0569709,-0.0063233,0.0287991,-0.0063233,0.0569709,0.0671584,0.0344433,0.0308388,0.0975448,-0.00224653,0.0221636,-0.0208171,0.0403903,-0.0104243,0.0541744,0.059494,0.018973,0.0777396,0.0806406,0.0879113,0.383794,1.28973,
24,29.6124,1.25669,0.451882,0.112631,0.0330406,-0.00588749,0.0416142,0.0915966,-0.0302633,-0.00516503,-0.019962,-0.0568832,-0.0165194,-0.0436403,-0.0341337,0.0156384,0.0462845,-0.0271364,-0.0355554,-0.0373954,-0.0481936,-0.0373954,-0.0355554,-0.0271364,0.0462845,0.0156384,-0.0341337,-0.0436403,-0.0165194,-0.0568832,-0.019962,-0.00516503,-0.0302633,0.0915966,0.0416142,-0.00588749,0.0330406,0.112631,0.451882,1.25669,
