Sample #,time 0,time 1,time 2,time 3,time 4,time 5,time 6,time 7,time 8,time 9,time 10,time 11,time 12,time 13,time 14,time 15,time 16,time 17,time 18,time 19,time 20,time 21,time 22,time 23,time 24,time 25,time 26,time 27,time 28,time 29,time 30,time 31,time 32,time 33,time 34,time 35,time 36,time 37,time 38,time 39,
10,31.4658,20.2836,16.2381,13.163,10.8176,8.84175,7.01335,5.61763,4.37166,3.48092,2.91135,2.59117,2.34014,2.16929,2.15244,1.98593,1.8341,1.80491,1.87321,1.96226,2.02229,1.96226,1.87321,1.80491,1.8341,1.98593,2.15244,2.16929,2.34014,2.59117,2.91135,3.48092,4.37166,5.61763,7.01335,8.84175,10.8176,13.163,16.2381,20.2836,
11,29.9151,18.5576,14.3998,11.1612,8.46814,6.24033,4.49696,3.09916,1.98559,1.12905,0.539588,0.0923799,-0.089723,-0.204092,-0.0835742,0.168067,0.476913,0.853899,1.02007,1.02714,0.977158,1.02714,1.02007,0.853899,0.476913,0.168067,-0.0835742,-0.204092,-0.089723,0.0923799,0.539588,1.12905,1.98559,3.09916,4.49696,6.24033,8.46814,11.1612,14.3998,18.5576,
12,43.1426,31.2285,26.147,21.9016,18.2139,14.9554,11.9368,9.25251,7.08428,5.31263,3.92635,2.66764,1.5178,0.416128,-0.620052,-1.33025,-1.7891,-2.10262,-2.23101,-2.28235,-2.26115,-2.28235,-2.23101,-2.10262,-1.7891,-1.33025,-0.620052,0.416128,1.5178,2.66764,3.92635,5.31263,7.08428,9.25251,11.9368,14.9554,18.2139,21.9016,26.147,31.2285,
13,30.9018,18.9492,14.7298,11.6618,9.33429,7.40491,5.86677,4.36687,3.1162,2.02926,1.05734,0.34192,-0.225838,-0.627188,-0.921551,-1.31509,-1.58287,-1.84483,-2.09354,-2.17602,-2.22736,-2.17602,-2.09354,-1.84483,-1.58287,-1.31509,-0.921551,-0.627188,-0.225838,0.34192,1.05734,2.02926,3.1162,4.36687,5.86677,7.40491,9.33429,11.6618,14.7298,18.9492,
14,37.0425,24.3501,19.2469,15.6488,12.9233,10.7623,9.02273,7.6595,6.58546,5.87043,5.366,4.96947,4.6242,4.30867,4.19686,4.1194,3.91303,3.65739,3.52362,3.49186,3.49932,3.49186,3.52362,3.65739,3.91303,4.1194,4.19686,4.30867,4.6242,4.96947,5.366,5.87043,6.58546,7.6595,9.02273,10.7623,12.9233,15.6488,19.2469,24.3501,
15,33.8849,21.1355,15.723,11.5752,8.43346,6.09189,4.37657,3.05322,2.27866,1.71184,0.921399,-0.195175,-1.43861,-2.32908,-2.88578,-3.00083,-2.73717,-2.33528,-1.74276,-1.24215,-1.17467,-1.24215,-1.74276,-2.33528,-2.73717,-3.00083,-2.88578,-2.32908,-1.43861,-0.195175,0.921399,1.71184,2.27866,3.05322,4.37657,6.09189,8.43346,11.5752,15.723,21.1355,
16,36.0033,23.5021,18.2215,13.8596,10.3168,7.53237,5.34214,3.69013,2.39415,1.43939,0.644499,-0.0227374,-0.475083,-0.727583,-0.803018,-0.845499,-0.610367,-0.458986,-0.357252,-0.335018,-0.371032,-0.335018,-0.357252,-0.458986,-0.610367,-0.845499,-0.803018,-0.727583,-0.475083,-0.0227374,0.644499,1.43939,2.39415,3.69013,5.34214,7.53237,10.3168,13.8596,18.2215,23.5021,
17,40.1879,27.9912,22.9895,18.9405,15.7961,13.3561,11.3566,9.52431,7.99862,6.52629,5.16114,3.77566,2.38481,1.16965,0.336738,-0.213141,-0.638802,-0.783063,-0.66752,-0.555081,-0.549573,-0.555081,-0.66752,-0.783063,-0.638802,-0.213141,0.336738,1.16965,2.38481,3.77566,5.16114,6.52629,7.99862,9.52431,11.3566,13.3561,15.7961,18.9405,22.9895,27.9912,
18,37.4961,24.9689,19.5896,15.4227,12.0108,9.27144,7.00747,5.29069,4.12235,3.67401,3.93962,4.50185,4.9287,5.39651,5.78571,6.21136,6.73379,7.24158,7.65288,7.92461,7.96046,7.92461,7.65288,7.24158,6.73379,6.21136,5.78571,5.39651,4.9287,4.50185,3.93962,3.67401,4.12235,5.29069,7.00747,9.27144,12.0108,15.4227,19.5896,24.9689,
19,30.6953,18.4275,13.6415,9.87633,6.84015,4.52377,2.84634,1.78873,1.09588,0.846238,0.899011,0.795708,0.518414,0.157163,-0.318514,-0.920101,-1.7953,-2.77088,-3.68696,-4.41848,-4.66202,-4.41848,-3.68696,-2.77088,-1.7953,-0.920101,-0.318514,0.157163,0.518414,0.795708,0.899011,0.846238,1.09588,1.78873,2.84634,4.52377,6.84015,9.87633,13.6415,18.4275,
20,30.0944,18.3052,13.7285,10.0923,6.97127,4.17171,1.83019,-0.148069,-1.68363,-2.86189,-3.42667,-3.59044,-3.53652,-3.26612,-2.99695,-2.82581,-2.73034,-2.57948,-2.53319,-2.57718,-2.56615,-2.57718,-2.53319,-2.57948,-2.73034,-2.82581,-2.99695,-3.26612,-3.53652,-3.59044,-3.42667,-2.86189,-1.68363,-0.148069,1.83019,4.17171,6.97127,10.0923,13.7285,18.3052,
21,39.862,27.6736,22.6063,18.4889,15.0449,12.2098,9.69845,7.46333,5.42557,3.71307,2.24115,0.677014,-0.718387,-1.95255,-2.93591,-3.57302,-4.14192,-4.72957,-5.34415,-5.83396,-6.07619,-5.83396,-5.34415,-4.72957,-4.14192,-3.57302,-2.93591,-1.95255,-0.718387,0.677014,2.24115,3.71307,5.42557,7.46333,9.69845,12.2098,15.0449,18.4889,22.6063,27.6736,
22,27.1034,15.9332,11.9747,9.00018,6.89513,5.27734,4.22357,3.47231,2.83289,2.27038,1.9827,1.65888,1.36725,1.19882,1.10813,0.926154,0.597492,0.187134,-0.183668,-0.399471,-0.484422,-0.399471,-0.183668,0.187134,0.597492,0.926154,1.10813,1.19882,1.36725,1.65888,1.9827,2.27038,2.83289,3.47231,4.22357,5.27734,6.89513,9.00018,11.9747,15.9332,
23,41.0839,28.8618,23.8771,19.972,16.6709,13.7858,11.2592,8.93513,6.85708,4.85721,2.85371,0.979575,-0.672784,-2.25079,-3.6318,-4.51491,-5.15188,-5.73027,-5.96721,-6.00902,-6.09649,-6.00902,-5.96721,-5.73027,-5.15188,-4.51491,-3.6318,-2.25079,-0.672784,0.979575,2.85371,4.85721,6.85708,8.93513,11.2592,13.7858,16.6709,19.972,23.8771,28.8618,
24,27.8845,16.4818,12.3635,9.07147,6.62995,4.82199,3.58131,2.69871,2.28713,2.0607,1.96767,2.03862,2.09734,2.18632,2.5362,2.95591,3.14271,3.27609,3.30556,3.31814,3.31185,3.31814,3.30556,3.27609,3.14271,2.95591,2.5362,2.18632,2.09734,2.03862,1.96767,2.0607,2.28713,2.69871,3.58131,4.82199,6.62995,9.07147,12.3635,16.4818,
